song_id,track_loudness,track_tempo,track_tempo_confidence,track_time_signature,track_time_signature_confidence,track_key,track_key_confidence,track_mode,track_mode_confidence,tatum_duration_median,tatum_duration_stdev,segment_duration_median,segment_duration_stdev,segment_loudness_max_median,segment_loudness_max_stdev,segment_loudness_start_median,segment_loudness_start_stdev,segment_loudness_end_median,segment_loudness_end_stdev,sections_duration_median,sections_duration_stdev,sections_loudness_median,sections_loudness_stdev,sections_tempo_median,sections_tempo_stdev,sections_key_median,sections_key_stdev,section_mode_mean
SOMLMKI12A81C204BC,-2.48,134.952,0.608,4.0,0.8690000000000001,6.0,0.141,0.0,0.327,0.28591,0.07419778321914024,0.21636999999999998,0.16199664190614446,-2.0180000000000002,4.902815130121605,-10.800999999999998,6.54679474458457,0.0,1.651445647689541,15.555270000000002,11.088481711114335,-3.0860000000000003,10.73669547105138,134.9,34.81189123561086,6.0,3.792222617536104,0.4
SONVJAW12A8C139EFB,-9.494,64.502,0.0,3.0,0.308,9.0,0.289,1.0,0.308,0.30722,0.08940711307928381,0.17941,0.3032402828935384,-12.287,6.833415669168247,-20.984,6.868572825930754,0.0,1.8542910816462392,23.30201,15.335348993833527,-10.9505,3.7937221183306384,97.8285,29.23742312345601,4.0,3.2998316455372216,0.9
SOUNNWW12AB018795D,-5.115,95.999,0.17300000000000001,4.0,1.0,9.0,0.16699999999999998,1.0,0.289,0.31234,0.005055232047692536,0.18571,0.13208529261496624,-4.422,4.391884855086575,-11.584000000000001,6.365026539347018,0.0,2.051956704170308,38.31189000000001,14.19087187713238,-5.050000000000002,4.492595170574205,96.0925,0.6410103743310239,7.5,3.4302575219167832,0.6666666666666666
SOWBMHX12A8C13851C,-5.475,215.782,0.387,4.0,1.0,2.0,0.327,1.0,0.537,0.13907,0.0023093750006564053,0.255215,0.22124417103153987,-4.2395,4.301730470344326,-10.037,4.9959673068059525,0.0,2.6111648393354674,17.455270000000002,8.914933388766451,-5.4565,1.3360183315145258,215.125,2.765797221029973,6.5,3.8913824205360674,0.75
SOAPDEY12A81C210A9,-3.995,102.8,0.604,4.0,1.0,9.0,0.032,0.0,0.311,0.29169,0.007588490721853624,0.27737,0.09045714683593728,-3.6919999999999997,4.861073293203555,-14.494000000000002,6.358357182113553,0.0,1.5400796053383132,13.193589999999999,9.134238417835755,-3.4215,4.085043969571605,102.9645,0.3840052082980116,7.0,4.321779468896786,0.6
SOEOBYG12A6D4F8AE2,-13.435,117.15799999999999,0.938,4.0,1.0,11.0,0.721,1.0,0.726,0.25603000000000004,0.0017716863541581316,0.2561,0.17198709731884582,-13.097000000000001,6.7749587806135985,-22.701999999999998,7.470787004688468,0.0,1.796759840238074,18.055255,23.589817735798306,-15.0295,6.3292113324575485,117.1265,0.33622796199043764,7.5,4.30644337539164,0.75
SOLFJVY12A6D4F9DCA,-10.689,142.13299999999995,0.281,4.0,0.672,2.0,0.3670000000000001,0.0,0.39299999999999996,0.21109499999999998,0.002053887070826768,0.22358000000000008,0.2564954496619244,-11.2895,5.900455986465093,-19.4645,5.689004511358898,0.0,2.097850803825197,19.390420000000002,16.99364275407351,-10.974,7.918274540229357,142.187,1.621196780159644,3.0,3.0184617127124715,0.6666666666666666
SOHQIAG12A8C136F64,-7.739,128.39600000000002,0.795,4.0,0.22399999999999998,4.0,0.523,1.0,0.579,0.23368000000000005,0.0019481182084908238,0.23881999999999998,0.2603796546292833,-7.013,3.617450883091247,-16.201,7.300854570198567,0.0,1.9977418211570783,26.61494,8.446580573510206,-8.085,1.7974199489065636,128.387,0.7889935130508768,4.0,3.142089634737888,0.7272727272727273
SOMZWUW12A8C1400BC,-13.04,170.14,0.531,4.0,1.0,0.0,0.81,1.0,0.77,0.17801,0.003297520332992136,0.186165,0.23231564971313776,-12.7895,3.633109931777976,-21.8665,6.600946710070456,0.0,2.3680111138915763,15.944529999999999,12.982916809693569,-13.593,2.685198839848516,169.282,2.985799725366721,0.0,4.540820148282425,0.8571428571428571
SOYBAYY12A8151BA7C,-4.623,119.884,0.223,4.0,0.8809999999999999,0.0,0.956,1.0,0.738,0.25003000000000003,0.0033919734771315968,0.22757,0.12405696121261678,-4.285,4.188408140328328,-15.48,5.731218175649662,0.0,2.0078234442307643,17.02749,11.076910176559577,-4.978,2.2676271498879816,119.985,0.2637026562420072,0.0,4.759679133570399,0.8181818181818182
SOQFYBZ12A6D4F73A1,-4.5,108.156,0.648,4.0,1.0,10.0,0.0,1.0,0.05,0.27676999999999996,0.004361832342079519,0.27205999999999997,0.27819613024970186,-4.988,11.399134994081544,-13.78,11.898687865006835,0.0,2.104291871495683,19.798605,13.33990788705096,-5.0785,14.128425086800489,108.4785,1.6619826479907152,2.0,2.8982753492378883,0.6
SOFZFQU12A8C13CAB8,-5.016,122.912,0.8959999999999999,4.0,1.0,0.0,0.212,1.0,0.316,0.244015,0.0030976124850160174,0.25501,0.19054802988665795,-4.0795,5.259081492541004,-9.84,6.2973853765227545,0.0,1.0862726248685677,25.361045,23.20542501861084,-5.414,8.665524710021893,123.064,43.51904197815514,2.5,4.47213595499958,0.625
SOBFOVM12A58A7D494,-5.877999999999999,143.785,0.826,4.0,1.0,7.0,0.6459999999999999,0.0,0.47,0.20854,0.001857434203423568,0.21450999999999998,0.2139998856216251,-4.907,3.549522808682399,-11.317,6.790744100506598,0.0,2.49783268273088,13.820829999999999,7.395726926441113,-5.6770000000000005,0.8623134580881826,144.045,0.4994164094220386,5.0,3.711842908553348,0.7777777777777778
SOTCPHF12A8C13BF9B,-13.716,141.915,0.583,4.0,0.903,6.0,0.86,1.0,0.649,0.21135,0.0021321827076794557,0.22366999999999998,0.348429273815353,-14.773,5.108988874725863,-22.798000000000002,6.015608563583412,0.0,2.3025886693600093,23.551745,10.43885367619581,-14.140999999999998,4.711168127439309,141.778,0.6274535270212669,6.0,1.0350983390135309,1.0
SONKSNV12A58A7F654,-7.374,84.18799999999997,0.276,4.0,0.7829999999999999,1.0,0.728,1.0,0.628,0.35695,0.00525668146969945,0.35388000000000003,0.2622170495762932,-7.106,4.113887616483097,-14.173,5.673434675860696,0.0,2.149723091700056,25.19261,15.528751727209599,-7.396000000000001,3.4446995679792405,84.2115,0.8894088264718678,8.0,3.604500553811061,1.0
SOWEZSI12A81C21CE6,-8.059,165.083,0.054000000000000006,4.0,1.0,5.0,0.46299999999999997,0.0,0.375,0.18187,0.0017230264101493586,0.18648499999999998,0.2079370263460267,-8.2295,4.246618168924962,-16.8795,5.1738666386379455,0.0,2.0927403192454674,24.01814,13.413696531531745,-8.674,2.3158748693990976,165.05450000000005,0.5255875623664266,4.0,2.4748737341529163,0.25
SOXMIUS12A8C13CD59,-20.418,146.878,0.133,4.0,0.382,7.0,0.11199999999999999,1.0,0.106,0.20779,0.06808948950873911,0.34820999999999996,0.2724999566614196,-23.959,9.771621698130394,-33.006,11.654586912379813,0.0,3.1578421052631582,22.211725,12.707678292504367,-22.69250000000001,8.738631120871661,114.95499999999998,32.550812221305115,3.5,3.7237973450050514,0.5
SOBEITD12A6D4F8C38,-7.176,142.001,0.7090000000000001,4.0,1.0,11.0,0.098,0.0,0.262,0.21101,0.0032356305612462944,0.220295,0.3898065777448145,-7.744,6.5041195883853575,-20.9465,8.05276070365278,0.0,1.9185884381732377,18.959954999999997,14.951471269204431,-6.8645,7.698411525185643,142.7785,2.542554588073444,8.5,3.281259920619924,0.1
SOALVOP12A6D4F5DA1,-2.7739999999999996,125.948,0.7509999999999999,4.0,1.0,1.0,0.215,1.0,0.304,0.23819,0.0027469199600347874,0.235485,0.16798659140948274,-1.9485,6.476427192764707,-8.1525,8.687186904587136,0.0,2.179298136876444,18.04046,14.871075140978375,-2.786,2.8873196913400503,125.927,0.16713750161003607,6.0,2.905932629027116,0.6666666666666666
SODZWFT12A8C13C0E4,-3.687,101.19200000000001,0.067,4.0,1.0,5.0,0.562,0.0,0.525,0.29607,0.005183800454595804,0.23795999999999998,0.1541058953832002,-3.872,3.357480337169239,-12.2515,6.0023249143695585,0.0,1.993366482555286,15.253845000000002,12.529553161461873,-3.313,1.8353287770034472,101.3715,0.5851325348443158,5.0,4.174235549683609,0.25
SOPMAJM12A6D4FB308,-6.4220000000000015,133.681,0.863,4.0,1.0,2.0,0.379,1.0,0.5379999999999999,0.22275999999999999,0.003611771748110503,0.21480500000000002,0.17854294797167414,-6.9015,4.175739542544705,-17.116500000000002,5.322965505618052,0.0,2.3570226039551585,15.640325,7.714010541204393,-7.7325,2.729851248563869,134.87099999999998,1.9131712640833447,2.0,4.0970372570571385,0.625
SOYTZBN12AB0187A0C,-7.585,102.35799999999999,0.138,4.0,1.0,7.0,0.094,1.0,0.298,0.29306,0.0015753752339911155,0.27374,0.1774087704319374,-6.71,4.803176220715665,-13.982999999999999,6.064255599756668,0.0,2.0146028336192243,17.875255000000006,5.743742486120138,-7.6935,4.612077413859027,102.383,27.41922541537453,7.0,4.07080195679286,0.5
SOJVKNH12A58A80194,-12.106,137.863,0.8440000000000001,4.0,1.0,10.0,0.596,0.0,0.664,0.21749000000000002,0.004283792404934836,0.20753000000000002,0.2365631063208717,-10.709000000000001,6.489319080756326,-17.224,9.10479232047833,0.0,3.631365196012815,10.43409,4.0469819590010525,-10.978,7.825861505291287,137.813,1.0380921442723603,10.0,1.095445115010332,0.4
SOVAJXX12A8AE47D5C,-5.0969999999999995,101.833,0.39399999999999996,4.0,1.0,5.0,0.204,1.0,0.302,0.29474500000000003,0.001838514026626707,0.22576,0.16639624660704436,-3.7185,3.2468775503275284,-12.292,5.330997614334743,0.0,2.0927403192454674,14.15179,5.650535561631327,-5.099,1.2265956640543465,101.82,0.15629254292626632,7.0,2.577018750615843,0.38461538461538464
SOCBQKE12AB018548E,-5.1979999999999995,96.012,0.522,4.0,1.0,11.0,0.4320000000000001,1.0,0.45399999999999996,0.31242499999999995,0.0009653812323474324,0.29589499999999996,0.13033361773473315,-4.8515,3.6605110408374855,-13.491,5.057296265115572,0.0,2.1293203229630278,17.25625,8.529491352831451,-5.0365,2.0398069185958545,96.0195,0.12884580871818244,10.0,3.7203372281164366,0.4166666666666667
SOELXOV12A8C13616B,-6.372000000000001,91.068,0.499,4.0,1.0,8.0,0.727,1.0,0.66,0.39834,0.10985493305781148,0.175535,0.08919034886818379,-5.7175,3.2599154502602863,-16.557499999999994,4.163385090331212,0.0,1.6039755710968415,27.68204,10.457116219890418,-6.195,0.5350504204100324,91.234,0.17404186688429746,8.0,3.933978962347217,0.8571428571428571
SOXRCLC12A8C136166,-8.616,128.154,0.8029999999999999,4.0,1.0,4.0,0.466,0.0,0.514,0.23417,0.008892936887437669,0.22168000000000002,0.10094394054841194,-7.88,6.0317622726942535,-17.076,8.121305556025971,0.0,0.8185303629409111,20.838910000000002,13.643579561129465,-10.149,4.963667306034924,128.1915,0.323462268720349,7.0,3.181980515339464,0.125
SOQPGDF12AB01858C5,-4.077,76.789,0.19,4.0,0.643,2.0,0.0,1.0,0.134,0.38774000000000003,0.08051958484883537,0.27243,0.2522153663778223,-3.278,5.477103644379934,-8.603,6.521830165241853,0.0,2.033022442715092,15.264035,47.812070350280116,-5.7860000000000005,3.3325289812264627,77.257,31.715183751804343,5.5,3.3779748793788102,0.875
SOQWKES12A8C136184,-8.011000000000001,87.92299999999999,0.34,4.0,0.9670000000000001,3.0,0.179,0.0,0.146,0.3412,0.0068050510978569755,0.193495,0.10945173592757496,-8.243,5.377370000831242,-16.6155,6.350407823671298,0.0,1.3489107538008056,19.09265,24.15876855616532,-8.726,4.4281233045162605,88.046,0.7760774691325866,10.0,4.396968652757638,0.42857142857142855
SOUMHDX12AAF3B130B,-4.617,153.944,0.8170000000000001,4.0,0.9690000000000001,8.0,0.608,1.0,0.638,0.1948,0.0011992595844209158,0.2073,0.10944292389808236,-3.83,3.905349926282431,-13.841,7.800226841600133,0.0,1.6493978218575407,21.8146,14.186304411742395,-5.0280000000000005,3.1515554255002405,153.891,0.5130232495174618,8.0,2.993933259716449,0.8181818181818182
SODDNQT12A6D4F5F7E,-3.7560000000000002,169.907,0.163,5.0,0.132,7.0,0.272,1.0,0.529,0.21597,0.05896199035959353,0.2265800000000001,0.2041088224377112,-3.182,4.065235098252328,-9.62,5.057780782540639,0.0,2.0436081098705148,21.192625,8.97261371095752,-4.335,14.474801744337597,169.636,48.99147180416076,7.0,3.2427074359478563,0.6666666666666666
SOASXQD12AB018902F,-3.7569999999999997,139.8,0.242,4.0,0.172,8.0,0.536,1.0,0.7170000000000001,0.21414499999999997,0.005375342925634529,0.23705,0.21412075397252392,-5.428,8.464413269934374,-12.0505,12.644389385298295,0.0,2.880092164423916,16.60584,8.11152436970594,-5.697,4.580588572079646,141.718,2.623077636234634,8.0,3.039423504234847,0.5714285714285714
SOVYIYI12A8C138D88,-5.53,93.95100000000001,0.33799999999999997,4.0,0.604,1.0,0.603,1.0,0.7090000000000001,0.31934,0.005906778407856391,0.31932,0.3770137017767513,-4.768,6.672485322557442,-10.247,8.260396727220419,0.0,2.6806023096526217,25.071405,12.534923572275696,-6.455,7.684447539162647,93.9865,2.436452851996116,1.0,0.7071067811865476,0.875
SOBSUJE12A6D4F8CF5,-8.176,126.051,0.039,4.0,1.0,0.0,0.254,0.0,0.368,0.23803000000000002,0.002625220680738757,0.288005,0.36562608495343896,-7.351,9.467731411864882,-14.755999999999998,8.885956997755256,0.0,2.3111136473140363,28.568145,13.892222719455493,-7.9505,10.595684293279842,126.131,0.28368392874565784,1.5,3.494894235064305,0.5
SORZASF12A6D4F8CFA,-12.199000000000002,154.137,0.099,4.0,0.998,2.0,0.9109999999999999,1.0,0.958,0.19454000000000002,0.0033184256407010784,0.20331,0.19098284450745048,-13.792,5.8716830693441135,-22.761,6.482188263170812,0.0,1.7653671649305014,21.52449,8.117105060467471,-13.086,2.5443298200770537,154.1105,0.3166048360689113,2.0,0.0,1.0
SOQLCKR12A81C22440,-12.435,165.94,0.40299999999999997,4.0,0.6759999999999999,0.0,0.434,0.0,0.392,0.18076,0.0029103928204587018,0.29828000000000005,0.2837304712660665,-13.674000000000001,6.9200320733639336,-26.149,9.517559442212269,0.0,2.0377068324339733,21.33059,9.863263252737402,-13.247,5.784101943336501,165.83599999999996,1.3978506553081578,3.0,2.522624895547565,0.2727272727272727
SOOCURD12A81C21C23,-5.516,204.998,0.47700000000000004,4.0,0.9179999999999999,2.0,0.736,1.0,0.72,0.14652,0.0012221964725738722,0.26145,0.2570218724464577,-4.3665,3.400384768170857,-9.1375,4.646768251164419,0.0,2.9704426289300225,14.436965,4.825002662496488,-5.518,1.069851658609067,204.921,0.8707182174996206,2.0,3.2403703492039297,1.0
SOTRSFZ12A8C142BF6,-8.732999999999999,93.986,0.078,4.0,0.89,2.0,0.44,1.0,0.757,0.31955500000000003,0.006738264826606493,0.203765,0.14798225397959702,-9.496,8.509747464370253,-17.8365,8.304888190432454,0.0,1.1808472497278304,21.3991,35.73156917075911,-19.0965,12.2144589545985,91.5055,32.569103005324365,2.0,2.659215781283755,0.625
SOJJMAQ12A6D4F6833,-9.926,109.96799999999999,0.325,4.0,0.96,4.0,0.74,0.0,0.6579999999999999,0.27120500000000003,0.009544422115596668,0.29057,0.25668377576762835,-10.47,8.822500777425242,-18.156,9.388315049952606,0.0,2.9814239699997205,20.869445000000002,12.696397286080279,-10.4085,10.350767694556122,109.7675,44.50223395141716,4.0,2.5819888974716108,0.5
SOUSQUG12A8C13616F,-5.971,87.916,0.242,4.0,0.986,6.0,0.298,1.0,0.311,0.34087500000000004,0.006420998844102115,0.18535,0.09859869963534354,-6.275,4.113856056348445,-15.574000000000002,4.275437305078128,0.0,0.9479494419893958,20.771295,10.819486429217724,-6.4115,4.388693291927116,88.01799999999999,0.708484313677636,7.5,2.988614759686865,0.9166666666666666
SORUFVF12AB018230B,-7.657999999999999,101.984,0.904,4.0,1.0,5.0,0.392,0.0,0.44,0.29415,0.002277950005446793,0.19442,0.1395762005861071,-7.1605,7.749742279959147,-16.1425,9.167613224956758,0.0,1.8257418583505536,33.818465,13.898631283772154,-7.1735,5.926109623341197,101.991,0.12686438203282724,5.0,3.4537764010675955,0.5
SOFLJQZ12A6D4FADA6,-14.272,91.118,0.667,4.0,0.321,9.0,0.0,1.0,0.258,0.32888,0.0027238291753219463,0.17873,0.15172821307753426,-13.197000000000001,5.28930552212274,-23.14,6.284075641233122,0.0,2.407717061715384,15.082435,7.931401190556703,-13.825500000000002,5.569117626954664,90.98899999999999,32.213526087377375,5.0,5.012484413940856,0.5
SOFGUAY12AB017B0A8,-5.145,134.898,0.813,4.0,1.0,7.0,0.652,1.0,0.5379999999999999,0.22243000000000002,0.0013881274399044946,0.23778000000000002,0.15301180298365327,-6.652,5.672477861466472,-12.257,6.104379748606918,0.0,2.002887699917048,21.99809500000001,17.08437021811551,-5.6415000000000015,8.03023076256218,134.895,0.337818425916772,5.5,2.846049894151541,0.7
SOGUVMD12AB0183C82,-7.0889999999999995,103.01899999999999,0.647,4.0,1.0,4.0,0.9570000000000001,1.0,0.7140000000000001,0.29127,0.0007888148057169348,0.28542,0.1322968284666319,-5.8935,5.3870408776703,-14.355,6.189886745600659,0.0,2.2176638128637185,16.88629,12.360339693709436,-6.755,5.803297633086022,103.054,0.09962037031560683,4.0,2.522624895547565,1.0
SOQZYQH12A8AE468E5,-15.225999999999999,129.991,0.14300000000000002,4.0,0.679,0.0,0.665,1.0,0.723,0.22999,0.009192592362158636,0.260065,6.094207006807678,-14.1945,5.799997311892932,-20.9775,7.460431735896168,0.0,2.636248650982481,42.530495,44.28688291573947,-15.478000000000002,12.582814477161564,129.934,3.2851217582711723,7.0,3.898717737923585,0.6666666666666666
SOIAOBY12A8C13BF75,-13.235999999999999,130.037,0.594,4.0,1.0,7.0,0.298,0.0,0.4920000000000001,0.23081,0.001283967556838028,0.23374,0.2917692688237958,-15.035,5.625529410973403,-25.653000000000002,7.183851332213067,0.0,2.6387969828012547,41.40418,19.79076110489606,-18.168,22.468172338888625,129.995,0.44037815189524665,7.0,2.8722813232690143,0.5
SOSCIZP12AB0181D2F,-6.612,98.992,0.527,4.0,0.998,11.0,0.252,0.0,0.402,0.30303,0.0025928692371011337,0.21585,0.1535461579021644,-5.333500000000001,6.172797082891003,-12.8175,6.5327460364097405,0.0,1.778607500186257,36.34438,18.610086717224373,-7.7929999999999975,6.785745858865561,98.977,33.03998682573049,11.0,4.428443418528809,0.3333333333333333
SODJVWR12A6D4FC554,-14.094000000000001,103.101,0.759,4.0,0.893,7.0,0.1,1.0,0.433,0.29100000000000004,0.003619368382404954,0.15782000000000002,0.1684821605334966,-16.235,6.6503793831979285,-23.378,7.657111437552433,0.0,1.5230192477004287,17.343529999999998,18.882167337547195,-19.42,4.599206811690826,103.1395,0.9015299602513313,7.5,3.0679126311040723,0.6428571428571429
SOLUHPJ12A8C13AB0F,-4.215,111.85,0.799,4.0,1.0,2.0,0.36,1.0,0.201,0.26816999999999996,0.002194557527968116,0.250865,0.15837363258028528,-2.853,7.159647377745251,-8.0375,8.798360634106357,0.0,2.0794321267714526,19.30656,18.135489264233712,-3.763,1.1733127720736325,111.939,0.14939544839117305,2.0,4.0,0.7777777777777778
SOXSPON12A6D4F5DC2,-19.885,113.493,0.759,4.0,0.9690000000000001,9.0,0.445,1.0,0.489,0.337285,0.08793649331815308,0.22014,0.20235170053467647,-22.425,7.50486871354842,-32.154,9.009787320269227,0.0,1.7031988674109786,22.622239999999998,13.187665650695472,-22.679000000000002,8.679853974903093,114.126,1.2994670949159235,6.0,2.139374459257444,0.6923076923076923
SOTGVEX12A8C136F82,-8.788,113.15899999999999,0.82,4.0,0.97,7.0,0.8740000000000001,1.0,1.0,0.26506,0.0028102265875989555,0.27034,0.16068193291565322,-7.535,5.598322526092005,-13.7945,8.362795950576308,0.0,2.0436081098705148,21.772445,16.76342640704393,-8.65,6.3925822716645575,113.2265,0.5430474605818943,7.0,2.1317702607092643,1.0
SOEWFWM12A8C1308BA,-8.264,114.6,0.828,4.0,1.0,1.0,0.289,0.0,0.349,0.26168,0.0019249481917336746,0.1451,0.13366600126855266,-6.9865,3.1616220336395062,-14.544,4.29176121208634,0.0,1.880517422421668,17.276575,7.893863345968324,-8.406500000000001,0.4417914163443597,114.6685,0.13903880353659964,1.0,2.8982753492378883,0.2
SORKKVL12AB01842E5,-12.375,125.01,0.914,4.0,1.0,0.0,0.618,1.0,0.647,0.24,0.0013168330519111053,0.13465,0.10592820893370908,-11.875,6.498703575886028,-27.563000000000002,8.432452717724678,0.0,1.0654992034286537,30.71802000000001,22.963648192581054,-13.508,4.000087594629133,125.045,0.1801568352689321,0.0,4.240907228134927,0.7647058823529411
SOYYWMD12A58A7BCC9,-8.231,107.96,0.8490000000000001,4.0,0.861,7.0,0.595,1.0,0.659,0.27784000000000003,0.004416807536580726,0.261245,0.19095406113097046,-8.128,3.960622345821982,-15.1095,6.561973539074294,0.0,2.0249019211884813,14.466070000000002,5.5513094753154135,-9.63,2.4107264406042783,107.885,28.16213130327421,7.0,3.41983012666391,0.8
SOLEBXE12B0B8062D3,-8.442,91.126,0.06,3.0,0.402,2.0,0.877,1.0,0.6659999999999999,0.27731,0.11022724861302644,0.20385,0.1192996565749987,-7.874,7.9879362622519805,-20.258,7.424506402930818,0.0,2.414462678281422,20.968729999999997,16.348636306023355,-9.055,3.854803972534358,91.0935,0.3339674385325629,2.0,1.0,1.0
SOEASYD12AF72A8F83,-4.312,140.954,0.606,4.0,1.0,2.0,0.7190000000000001,1.0,0.674,0.21379499999999999,0.006834841306113356,0.24376,0.2244811662669126,-3.153,2.58600475867536,-7.737999999999999,3.358788591492558,0.0,1.9537981340708883,16.652420000000006,9.701137005275564,-4.314,1.4215614068106004,140.561,4.821329716039887,4.0,3.03188187307944,0.8461538461538461
SOXKGUD12A58A7C687,-6.922999999999999,98.00399999999999,0.449,4.0,1.0,7.0,0.42100000000000004,1.0,0.7879999999999999,0.30608,0.003134928538922954,0.233925,0.27208446135325043,-6.8740000000000006,7.043529705593174,-12.753,8.368296652212635,0.0,1.9590694453450173,20.14828,15.45678446013406,-7.901,10.067462876198569,98.001,29.57063816724593,4.0,3.1130225008677805,0.8181818181818182
SOAUSXX12A8C136188,-8.514,91.714,0.493,4.0,0.919,4.0,0.485,0.0,0.396,0.32729,0.004380760974082791,0.188595,0.11170290395458056,-8.232999999999999,6.757527107323663,-17.0295,7.321854472817821,0.0,1.4140568246991565,20.71219,28.1476958708676,-13.833,7.010201112868099,91.729,1.0620600517727012,8.0,2.6958963523950885,0.5
SOVHRGF12A8C13852F,-3.937,152.694,0.597,4.0,0.68,9.0,0.629,1.0,0.5770000000000001,0.196435,0.001626704458320113,0.2439,0.18620374322307948,-2.832,3.596990773770412,-8.328,4.253948351856227,0.0,2.192352285725609,18.856540000000006,10.97653366705796,-4.0,4.846739074789451,152.721,0.3238112408440632,9.0,3.186144245246149,0.9166666666666666
SOBVFZR12A6D4F8AE3,-10.62,123.195,0.826,4.0,0.9,1.0,0.40399999999999997,0.0,0.47100000000000003,0.24352,0.0011941862484294958,0.2424,0.23482347363693945,-11.677,4.591030708051525,-19.157,4.2068528656903466,0.0,2.407717061715384,24.347625,7.211574902609074,-10.5505,3.892965735051583,123.208,0.4424664434411126,1.0,1.9272482233188628,0.25
SOALDLA12A6D4F8657,-10.593,102.992,0.568,4.0,1.0,10.0,0.321,0.0,0.48100000000000004,0.29123499999999997,0.0062355712079380605,0.2605,0.12276667674861085,-9.281,6.805031241250505,-23.359,7.389301514704836,0.0,1.9092489149909029,15.1366,17.901521570127088,-10.870999999999999,5.419548808794795,103.01899999999999,31.06288021505001,6.0,4.261881786680195,0.6363636363636364
SORQHCG12A58A7EEBA,-5.744,121.97200000000001,0.9490000000000001,4.0,1.0,2.0,0.5539999999999999,1.0,0.6579999999999999,0.24593,0.0012170250116161712,0.24254,0.13958246629905294,-5.1979999999999995,5.7440005831088365,-14.198,6.848343188571006,0.0,1.7624204863381399,18.946145,24.097517240629312,-5.8495,6.076162733721563,121.906,0.15991112114754968,2.0,3.0110906108363236,0.9
SOAAAGQ12A8C1420C8,-21.904,129.709,0.028999999999999998,3.0,0.405,9.0,1.0,0.0,1.0,0.26611999999999997,0.08024526234817221,0.75383,0.9973697734848156,-27.119,6.427859849520857,-32.263000000000005,5.42167350205629,0.0,3.17553674414978,10.07799,7.939636923368193,-20.003,3.8685964222779217,135.2845,9.809076861842733,4.0,3.818980935356366,0.7307692307692307
SOJQTIA12AF729F6BF,-7.7079999999999975,167.96200000000005,0.12300000000000001,4.0,0.836,7.0,0.298,1.0,0.391,0.21409499999999998,0.0594423430889722,0.21329,0.1377561356127584,-8.793,6.0066049645002755,-17.005499999999998,7.393326828228973,0.0,1.5249857033260468,24.2867,10.932179732216245,-10.2085,8.337156926068388,168.115,1.9401906726282967,6.5,3.1378581622109447,0.35714285714285715
SOUHNSN12A8C13C1A4,-5.516,164.94,0.655,4.0,1.0,2.0,0.8909999999999999,1.0,0.706,0.181805,0.001526636940321377,0.24498499999999998,0.2228210408519852,-4.878,5.462626972676955,-10.5035,7.827389322523914,0.0,2.1754349668431896,13.435379999999999,11.145186578331824,-7.107,4.189295495665111,165.02900000000002,0.7071455138638599,2.0,2.5,1.0
SOOGGEX12A58A7DACF,-9.856,126.01799999999999,0.713,4.0,1.0,3.0,0.561,1.0,0.596,0.23800500000000002,0.001744353096117611,0.24921,0.2323318250941239,-11.188,7.356154563852843,-17.993499999999994,8.419446530684107,0.0,2.0474622260781707,15.146375,10.965785905549664,-12.713,6.470918422509223,125.9955,0.74252091027647,5.0,3.07863963107441,0.9285714285714286
SOIQOQT12A8C136F96,-11.042,131.345,0.68,4.0,0.985,2.0,0.239,1.0,0.52,0.29148,0.07590865363133166,0.23056999999999997,0.4100578303495406,-12.493,6.0183151583708225,-19.840999999999998,7.249895652322426,0.0,1.888885650061676,17.15873,8.321654336068503,-13.02,6.023668242005331,132.317,1.6724831569425178,4.0,3.1194180916910184,0.6923076923076923
SODTHGM12A81C214A7,-12.145999999999999,133.35299999999998,0.442,4.0,0.9390000000000001,9.0,0.344,0.0,0.606,0.27762,0.0750930906643453,0.22090500000000002,0.13737699581340593,-11.73,5.758491117842842,-23.898000000000003,8.659341396228562,0.0,1.9759947658163528,20.17691,18.969280213151286,-12.305,6.587151188319408,133.756,0.7888989866333409,9.0,4.362084109434134,0.4444444444444444
SOHANDU12A8C13C47F,-5.83,94.04299999999999,0.441,4.0,1.0,7.0,0.409,1.0,0.413,0.29751500000000003,0.1067343573726801,0.18653,0.10115087954778244,-5.539,5.862134488299736,-18.055,6.934295912878704,0.0,1.0379711090038752,20.02915,13.335717315336993,-5.3439999999999985,4.178477687973084,94.056,0.28399454220107945,7.0,3.5916569992135936,0.6
SOVGKPF12A8AE45594,-7.0489999999999995,106.61,0.518,4.0,0.897,2.0,0.29600000000000004,1.0,0.358,0.27944,0.011339433554698184,0.26036,0.2305390224028776,-5.232,8.916565514982462,-13.347000000000001,10.293852309594081,0.0,1.8368303247678808,33.75712,16.26040429498833,-6.404,9.27399434050818,108.455,4.322451387812243,2.0,4.415880433163924,0.7777777777777778
SONQBBD12A8AE47D66,-11.775,82.90100000000002,0.303,4.0,0.919,1.0,0.16399999999999998,1.0,0.284,0.358825,0.012999338491285112,0.194855,0.1051525076259133,-11.852,7.643485045661848,-22.737,10.105251024935207,0.0,1.7397390813528448,21.88918,10.206646804401887,-11.652999999999999,3.4828056610622524,84.655,2.297949295270972,5.0,3.3763886032268267,0.7272727272727273
